"id";"reputation";"ex";"indegree";"outdegree";"pagerank";"eccentricity";"closeness";"betweeness";"eigenvector"
"542";"586";"1";"20";"21";"0,000271031749214248";"7";"0,318977119784657";"16089,3047659365";"0,0158892830930094"
"543";"143";"0";"2";"3";"0,000101591124672366";"7";"0,293002555015248";"0";"0,0126489580514152"
"544";"31";"0";"1";"0";"0,0000499727348279992";"0";"0";"0";"0,00236212762716133"
"546";"56";"0";"0";"7";"0,0000311204305365192";"7";"0,300769686204855";"0";"0"
"548";"144";"0";"0";"2";"0,0000311204305365192";"8";"0,200462128043282";"0";"0"
"551";"143";"0";"3";"3";"0,000173634383848701";"7";"0,289660229772672";"0";"0,01542227228903"
"553";"174";"0";"1";"5";"0,0000374945005479113";"7";"0,262029327241913";"0";"0,000244794250290666"
"554";"505";"1";"20";"35";"0,000799299794007232";"6";"0,350557144265851";"42652,5346817571";"0,102370220030276"
"557";"18";"0";"1";"1";"0,0000588656209570443";"8";"0,235711444105556";"0";"0,00134569048529462"
"558";"619";"1";"4";"33";"0,000201688337018004";"6";"0,351492980027684";"23094,3429098436";"0,0262348375627289"
"561";"503";"1";"19";"42";"0,00091015148108527";"6";"0,366268287657119";"67683,5771417795";"0,0950708712741672"
"562";"531";"1";"5";"4";"0,000114063529265692";"7";"0,261320199941194";"11067,0698743002";"0,00414657750024656"
"565";"156";"0";"4";"4";"0,000187456520346591";"7";"0,279525082560151";"17112,7294301861";"0,0238002767146793"
"566";"348";"1";"3";"11";"0,0000521178451274493";"6";"0,337799315849487";"138,723427831754";"0,00368762295297422"
"568";"31";"0";"0";"2";"0,0000311204305365192";"8";"0,242102396514161";"0";"0"
"570";"213";"0";"1";"8";"0,0000351428746565589";"7";"0,302064746367576";"21,0096757700069";"0,000270986832095842"
"571";"160";"0";"2";"2";"0,0000942577902172073";"7";"0,297091759986629";"0";"0,015684181506615"
"572";"146";"0";"0";"3";"0,0000311204305365192";"7";"0,2632319194611";"0";"0"
"573";"201";"0";"0";"10";"0,0000311204305365192";"7";"0,3175";"0";"0"
"574";"41";"0";"0";"3";"0,0000311204305365192";"7";"0,295938748335553";"0";"0"
"575";"769";"1";"3";"3";"0,000109107335785082";"7";"0,273524659536816";"49,1720931416806";"0,00271343679996185"
"576";"159";"0";"4";"12";"0,0000561054626630534";"6";"0,322010869565217";"1357,68927833939";"0,00132407459369372"
"577";"2566";"1";"51";"143";"0,00149281593336247";"6";"0,40665751544269";"359337,601491167";"0,139603757374033"
"578";"158";"0";"2";"9";"0,0000804002662817377";"7";"0,321515781857647";"516,965798404243";"0,0126489580514152"
"579";"161";"0";"1";"2";"0,0000392071031651098";"7";"0,260821716801174";"0";"0,000398825297388867"
"580";"151";"0";"0";"3";"0,0000311204305365192";"7";"0,296160572999084";"0";"0"
"584";"563";"1";"11";"21";"0,000215263401709119";"6";"0,335979586050468";"25782,7268916996";"0,0117033797091052"
"585";"175";"0";"2";"4";"0,000100935525813799";"7";"0,271560614162402";"23,9164462515695";"0,00182306651010105"
"586";"287";"1";"7";"12";"0,000244074189037526";"6";"0,321952544828835";"15024,9995187849";"0,0167205600492395"
"587";"253";"1";"26";"6";"0,000687528372665369";"7";"0,304106073567151";"8961,476237359";"0,0459579246166919"
"589";"243";"1";"1";"2";"0,0000516072375030852";"7";"0,242894233397103";"2,81735530358299";"0,000547890024574838"
"596";"126";"0";"0";"1";"0,0000311204305365192";"7";"0,263290389456538";"0";"0"
"597";"146";"0";"0";"6";"0,0000311204305365192";"7";"0,308238759421294";"0";"0"
"599";"76";"0";"1";"2";"0,0000525713345695368";"7";"0,271001677084921";"141,616874072375";"0,00348125602088292"
"600";"185";"0";"1";"6";"0,0000362568168593035";"7";"0,282177432153626";"0";"0,000244794250290666"
"601";"96";"0";"1";"5";"0,0000638533322596273";"7";"0,317297393787933";"117,397361645538";"0,000775695130935709"
"602";"230";"1";"2";"12";"0,00014577268123119";"7";"0,298689295916653";"404,908307999916";"0,00854281755556121"
"604";"41";"0";"0";"3";"0,0000311204305365192";"7";"0,248514920679293";"0";"0"
"605";"1";"0";"2";"2";"0,00014636858794167";"7";"0,290133028646046";"0";"0,0110602738974565"
"608";"255";"1";"2";"16";"0,000143046448423672";"7";"0,324716843259043";"1088,56563781294";"0,00854281755556121"
"609";"222";"1";"4";"7";"0,000118067786473362";"7";"0,305596148886788";"35,6947000404543";"0,0155983890615098"
"610";"218";"1";"0";"3";"0,0000311204305365192";"7";"0,275864743291453";"0";"0"
"611";"361";"1";"1";"14";"0,0000683512509090118";"7";"0,316844919786096";"14994,6225585571";"0,00347476513402786"
"615";"191";"0";"1";"3";"0,0000496172660268147";"8";"0,23757016840417";"4,41344817007208";"0,00060660394761525"
"620";"381";"1";"1";"2";"0,0000422522230272574";"7";"0,238398605150215";"489,810657128189";"0,000450306749582603"
"622";"51";"0";"0";"2";"0,0000311204305365192";"8";"0,235115310909932";"0";"0"
"623";"123";"0";"0";"1";"0,0000311204305365192";"7";"0,260933372468447";"0";"0"
"625";"361";"1";"2";"31";"0,0000880011935806744";"6";"0,353098927294398";"14121,2747979465";"0,0109504308081631"
"626";"158";"0";"1";"3";"0,000058954953175234";"7";"0,297116590054325";"0";"0,00195652798385814"
"629";"269";"1";"3";"8";"0,000120739251507888";"7";"0,332180900766212";"883,875871060247";"0,0082865269447308"
"630";"179";"0";"2";"10";"0,0000375586063226141";"7";"0,315953100017765";"111,99667461728";"0,000500013242236945"
"633";"101";"0";"1";"0";"0,000091682026479287";"0";"0";"0";"0,00376279832781229"
"634";"253";"1";"1";"0";"0,0000366996575876704";"0";"0";"0";"0,000342130513419919"
"636";"21";"0";"0";"1";"0,0000311204305365192";"7";"0,270995275110501";"0";"0"
"639";"131";"0";"1";"0";"0,0000381580243289171";"0";"0";"0";"0,000826221559111072"
"641";"111";"0";"1";"0";"0,0000426930112005036";"0";"0";"0";"0,00153361437336651"
"645";"183";"0";"1";"7";"0,0000354216319846129";"7";"0,285840565734491";"0";"0,000244794250290666"
"648";"153";"0";"0";"4";"0,0000311204305365192";"7";"0,283798882681564";"0";"0"
"649";"626";"1";"12";"6";"0,000386947503740719";"7";"0,282142857142857";"6984,88606685476";"0,0187500569649453"
"650";"41";"0";"1";"0";"0,0000805895217175161";"0";"0";"0";"0,00538810365241898"
"651";"168";"0";"0";"2";"0,0000311204305365192";"7";"0,264033264033264";"0";"0"
"653";"1258";"1";"15";"12";"0,000267345871764841";"7";"0,29796328891124";"12746,7654104738";"0,0244743532941052"
"655";"153";"0";"1";"3";"0,0000792002426755068";"7";"0,282861234882241";"18,6450311708494";"0,00435521731492241"
"657";"138";"0";"2";"4";"0,000171996471009482";"7";"0,284627702161729";"208,95470977688";"0,00854281755556121"
"658";"952";"1";"22";"40";"0,000542595401847743";"6";"0,353660962992439";"53158,6590417668";"0,0667795572766913"
"660";"146";"0";"0";"2";"0,0000311204305365192";"7";"0,262145226686325";"0";"0"
"663";"71";"0";"1";"0";"0,0000585932426778356";"0";"0";"0";"0,00152518169070441"
"666";"128";"0";"0";"2";"0,0000311204305365192";"7";"0,290048939641109";"0";"0"
"668";"386";"1";"3";"24";"0,000076321830461281";"7";"0,322148864972416";"5919,62143690852";"0,000788302257513153"
"669";"166";"0";"2";"2";"0,0000633233587712761";"8";"0,210713439203603";"1";"0,000489588500581331"
"671";"136";"0";"4";"1";"0,0000588923083214264";"7";"0,256493506493506";"213,68857412153";"0,00108951292736524"
"673";"384";"1";"11";"21";"0,000200035479294563";"6";"0,331437628193175";"16162,6454012215";"0,0245139957868802"
"675";"64";"0";"1";"1";"0,0000534001832065426";"8";"0,227738629083921";"0";"0,00275046328529263"
"678";"133";"0";"1";"4";"0,0000395180153584541";"7";"0,273643709118892";"0";"0,000244794250290666"
"680";"575";"1";"4";"38";"0,000183194121907144";"6";"0,354542734616535";"32609,0886519347";"0,0287640488316442"
"681";"31";"0";"1";"0";"0,0000344397950917987";"0";"0";"0";"0,000302378130591692"
"684";"138";"0";"1";"7";"0,0000354216319846129";"7";"0,293012524719842";"0";"0,000244794250290666"
"688";"191";"0";"3";"2";"0,000140417267291928";"7";"0,267534617700181";"1928,02771207989";"0,00796232503174227"
"689";"121";"0";"1";"0";"0,0000443466233483738";"0";"0";"0";"0,000234585940166365"
"690";"13";"0";"1";"3";"0,0000392171322495391";"7";"0,261627906976744";"2,30636580231874";"0,000678587796896167"
"691";"553";"1";"18";"6";"0,000301599826369758";"7";"0,298739495798319";"4638,63201784979";"0,0202801290954804"
"693";"211";"0";"0";"9";"0,0000311204305365192";"7";"0,311547222708954";"0";"0"
"694";"18";"0";"1";"5";"0,0000374945005479113";"7";"0,274361546176993";"0";"0,000244794250290666"
"695";"278";"1";"1";"7";"0,0000685610568922931";"7";"0,289542270728132";"39,3530074701383";"0,00472383961877827"
"696";"261";"1";"7";"1";"0,000207555339950578";"7";"0,261204996326231";"199,408226436638";"0,0388419531190691"
"697";"51";"0";"1";"1";"0,0000355057685787184";"7";"0,260955736621889";"9,93025475707948";"0,000317196097302273"
"698";"172";"0";"4";"4";"0,000068209695355506";"7";"0,27093971496075";"5552,83841702562";"0,00484403165126565"
"701";"26";"0";"2";"4";"0,0000534486606967963";"7";"0,276782933665525";"0";"0,000855303310408543"
"703";"126";"0";"1";"0";"0,0000521353147622411";"0";"0";"0";"0,000270333470050959"
"704";"186";"0";"2";"4";"0,000105278317447941";"7";"0,281852057401094";"5645,61502557571";"0,00958370590784687"
"705";"143";"0";"1";"2";"0,000102312187346113";"7";"0,263724035608309";"12,0573560438747";"0,00218718128173586"
"706";"26";"0";"0";"3";"0,0000311204305365192";"7";"0,263778651435353";"0";"0"
"711";"260";"1";"6";"2";"0,000170190030898892";"7";"0,261262585433968";"9111,51838232532";"0,00483011901629465"
"719";"26";"0";"1";"2";"0,000135447077088521";"7";"0,267353538392119";"42,3384950621712";"0,00816455213733518"
"722";"181";"0";"2";"0";"0,000123156668746019";"0";"0";"0";"0,00371108986829047"
"724";"231";"1";"2";"15";"0,0000483551580390146";"7";"0,307021331721219";"193,571765843778";"0,000588790082601811"
"733";"111";"0";"2";"0";"0,0000436375271574992";"0";"0";"0";"0,000479380190457031"
"735";"136";"0";"1";"2";"0,0000351428746565589";"7";"0,263430900333457";"3,70336587893493";"0,000270986832095842"
"738";"138";"0";"2";"4";"0,0000748634877411665";"7";"0,278954802259887";"7,18082156737495";"0,00223795204283939"
"739";"133";"0";"2";"6";"0,0000938907517767296";"7";"0,282906254973739";"86,765232947963";"0,00572166967956347"
"740";"4547";"1";"121";"64";"0,00281904799603797";"6";"0,362977333061058";"259975,539198125";"0,242172275353701"
"742";"91";"0";"0";"1";"0,0000311204305365192";"7";"0,261220891794608";"0";"0"
"743";"113";"0";"0";"1";"0,0000311204305365192";"7";"0,285255896037221";"0";"0"
"744";"157";"0";"8";"9";"0,000286169838626418";"7";"0,320327987024689";"9616,75657920372";"0,0163935780277005"
"745";"141";"0";"1";"5";"0,0000374945005479113";"7";"0,25166265742182";"0";"0,000244794250290666"
"746";"172";"0";"5";"13";"0,000228915198842019";"6";"0,319550561797753";"6195,37649551098";"0,0229343429889902"
"748";"61";"0";"3";"2";"0,0000566215516588795";"7";"0,290085679314565";"139,175775184478";"0,0014719987691608"
"750";"203";"0";"5";"10";"0,000177134293478841";"7";"0,307499351267191";"10075,5751445062";"0,0111301483720186"
"752";"396";"1";"15";"5";"0,000341485480408904";"7";"0,296348782927643";"1286,81469104798";"0,0309224902277847"
"753";"128";"0";"2";"5";"0,000143589279414014";"7";"0,281718044219035";"51,9520418327305";"0,00667393000434165"
"754";"238";"1";"6";"4";"0,000312747244492963";"8";"0,230365474339036";"5446,73705434838";"0,0190519911293532"
"755";"148";"0";"3";"6";"0,000215757617577999";"7";"0,307792207792208";"1241,88375579743";"0,0253274726024417"
"756";"26";"0";"1";"3";"0,0000728068861841896";"7";"0,298363407469576";"0";"0,0122029254857321"
"757";"111";"0";"10";"7";"0,00023548563005203";"8";"0,253729212761402";"18139,7991330269";"0,0145204952725428"
"759";"481";"1";"4";"3";"0,0000657896061698769";"7";"0,2679418630921";"3123,14336137239";"0,00102199170922456"
"766";"641";"1";"23";"11";"0,000526140791266951";"7";"0,305228814286941";"29506,9066939524";"0,027277789942186"
"770";"51";"0";"0";"1";"0,0000311204305365192";"7";"0,265293942106834";"0";"0"
"771";"413";"1";"5";"15";"0,000141860454709944";"6";"0,334273624823695";"8340,40502035891";"0,0109433064584546"
"776";"131";"0";"0";"2";"0,0000311204305365192";"7";"0,251591906042168";"0";"0"
"777";"140";"0";"3";"4";"0,000169141740099837";"7";"0,274094063222822";"4509,07314658488";"0,00229739305779251"
"778";"26";"0";"0";"3";"0,0000311204305365192";"7";"0,296589677311765";"0";"0"
"779";"118";"0";"0";"5";"0,0000311204305365192";"7";"0,285255896037221";"0";"0"
"780";"139";"0";"2";"1";"0,000137843351687096";"8";"0,236873667377399";"8,23782964616523";"0,00336024925954537"
"781";"177";"0";"1";"6";"0,0000362568168593035";"7";"0,302535307129488";"0";"0,000244794250290666"
"783";"242";"1";"4";"17";"0,000104213866590795";"6";"0,34120357040023";"3303,55670715773";"0,00636594987485058"
"784";"2829";"1";"74";"48";"0,00151682797299715";"6";"0,36619283065513";"127584,763075303";"0,115592468239904"
"787";"454";"1";"2";"13";"0,0000595865630648715";"7";"0,315775448569906";"5795,39204984452";"0,00113050956474445"
"789";"108";"0";"0";"1";"0,0000311204305365192";"8";"0,236703720961193";"0";"0"
"790";"224";"1";"3";"10";"0,0000894646861891822";"7";"0,303120736698499";"87,1330454069049";"0,00238804600706885"
"793";"111";"0";"1";"3";"0,0000434238702917287";"7";"0,291236691236691";"0";"0,000244794250290666"
"798";"882";"1";"14";"13";"0,000351679820213471";"7";"0,308165742024965";"3612,25822307774";"0,028708973000962"
"801";"146";"0";"0";"4";"0,0000311204305365192";"7";"0,308118880512954";"0";"0"
"805";"121";"0";"2";"6";"0,0000765790387897819";"7";"0,306703476835476";"14,703243077942";"0,00202398051611624"
"806";"5317";"1";"179";"65";"0,00353410605667255";"6";"0,359599433542383";"296021,557522748";"0,248490539685633"
"808";"141";"0";"2";"5";"0,000071030103299656";"7";"0,282098079669894";"1629,16240087513";"0,00223795204283939"
"810";"1198";"1";"28";"27";"0,000693699944932611";"6";"0,338410280818658";"41436,8585137943";"0,055187972904022"
"811";"51";"0";"1";"0";"0,0000409368440826994";"0";"0";"0";"0,000355434780896262"
"813";"101";"0";"1";"0";"0,000034781423163011";"0";"0";"0";"0,000674816125569887"
"816";"263";"1";"10";"17";"0,000304690569446983";"7";"0,310317737430168";"15989,4590944969";"0,0252756473734011"
"817";"271";"1";"3";"8";"0,0000593674932353693";"7";"0,291393442622951";"6638,57369587389";"0,00098475453658891"
"818";"286";"1";"0";"9";"0,0000311204305365192";"7";"0,306657468092446";"0";"0"
"819";"537";"1";"13";"12";"0,000240403128492978";"7";"0,307180506350989";"8522,57536816734";"0,0140867024448021"
"820";"226";"1";"2";"3";"0,0000517593492650713";"7";"0,283199235242572";"115,18400669522";"0,00120101193706496"
"821";"51";"0";"0";"3";"0,0000311204305365192";"7";"0,277098106444323";"0";"0"
"822";"149";"0";"2";"8";"0,000051495286470705";"7";"0,307499351267191";"219,251486200797";"0,00080787741100939"
"824";"51";"0";"0";"3";"0,0000311204305365192";"7";"0,298372210102366";"0";"0"
"826";"159";"0";"6";"5";"0,000221471293910298";"7";"0,275688251260178";"363,215244332944";"0,0140156749362129"
"827";"418";"1";"22";"10";"0,000681710673493783";"7";"0,333177132146204";"14286,6603368993";"0,0784561900768474"
"828";"86";"0";"2";"1";"0,0000687697601676498";"7";"0,239975698663426";"16,9301205669095";"0,00734265149788877"
"830";"126";"0";"1";"1";"0,0000662794346072555";"8";"0,261666421316061";"0";"0,00260505403488569"
"831";"156";"0";"1";"5";"0,0000374945005479113";"7";"0,298381008304672";"0";"0,000244794250290666"
"832";"86";"0";"1";"1";"0,0000505320727313081";"7";"0,259583789704272";"0";"0,00194494495970373"
"834";"148";"0";"1";"5";"0,0000374945005479113";"7";"0,30686917500863";"0";"0,000244794250290666"
"835";"251";"1";"2";"9";"0,000062053651353951";"7";"0,302939923306349";"5614,03646288096";"0,00218623985742518"
"836";"291";"1";"5";"10";"0,0000916917902599154";"7";"0,300025318592286";"5981,8370915455";"0,00412488435356992"
"838";"126";"0";"1";"1";"0,000035218207580003";"7";"0,261224189874348";"0";"0,000732844157565821"
"839";"240";"1";"5";"16";"0,000239241149902715";"6";"0,325013713658804";"8126,83402434567";"0,0393886079795644"
"840";"121";"0";"8";"4";"0,000280567730791597";"7";"0,278452259732122";"771,917789300662";"0,009954490714676"
"842";"101";"0";"1";"0";"0,0000326628437599562";"0";"0";"0";"0,000244794250290666"
"843";"163";"0";"8";"12";"0,000181902329048191";"7";"0,322332033729259";"5006,84954344144";"0,0221528570991044"
"845";"44";"0";"1";"5";"0,0000374945005479113";"7";"0,27455219271155";"0";"0,000244794250290666"
"846";"23";"0";"0";"1";"0,0000311204305365192";"7";"0,267067217423958";"0";"0"
"848";"121";"0";"2";"0";"0,0000756616748489911";"0";"0";"0";"0,0149692216871239"
"852";"702";"1";"23";"12";"0,000447823142841078";"7";"0,295732468180684";"17437,7502432566";"0,0287698178393719"
"861";"58";"0";"3";"8";"0,00010707475096432";"7";"0,303742310321258";"272,435323108851";"0,0135593069344281"
"862";"101";"0";"1";"0";"0,0000340114018820511";"0";"0";"0";"0,000244794250290666"
"864";"413";"1";"5";"14";"0,00010677586962817";"7";"0,302244516238735";"5981,59340534056";"0,00319734572497491"
"866";"214";"0";"8";"26";"0,000409177446527561";"6";"0,345514627271844";"29649,5412214504";"0,0467581834199814"
"867";"168";"0";"5";"6";"0,00013893012416829";"6";"0,313271060979908";"1913,91975407295";"0,00800860898575038"
"868";"133";"0";"0";"1";"0,0000311204305365192";"8";"0,24841075794621";"0";"0"
"872";"451";"1";"2";"12";"0,0000440575945325488";"7";"0,293123350923483";"5614,75325029906";"0,000612272145969118"
"873";"166";"0";"1";"7";"0,0000354216319846129";"7";"0,2916905914199";"0";"0,000244794250290666"
"877";"11";"0";"1";"3";"0,0000434238702917287";"7";"0,273875539125077";"0";"0,000244794250290666"
"883";"223";"1";"2";"8";"0,0000983120063341629";"6";"0,312280393534786";"10839,1135507472";"0,0109047975489639"
"885";"245";"1";"3";"13";"0,000124597232339881";"6";"0,329258127257572";"483,011885091407";"0,0178302147572968"
"886";"14";"0";"2";"5";"0,000093175763449148";"7";"0,28928309870616";"0";"0,0054633279734016"
"887";"113";"0";"1";"3";"0,0000950858651926462";"7";"0,311405045550105";"365,40667248614";"0,0168620622660707"
