Source;Target;Type;id;label;timeset;weight;relation
1757;3615;Directed;12609;;;9.0;1.0
16788;11736;Directed;12610;;;1.0;2.0
740;1014;Directed;12611;;;1.0;2.0
238;137;Directed;12612;;;1.0;1.0
19423;19423;Directed;12613;;;2.0;0.0
6422;6166;Directed;12614;;;3.0;2.0
16973;5144;Directed;12615;;;1.0;2.0
1576;1576;Directed;12616;;;1.0;0.0
8992;8992;Directed;12617;;;1.0;0.0
12942;12942;Directed;12618;;;2.0;0.0
3751;948;Directed;12619;;;1.0;1.0
1413;3624;Directed;12620;;;1.0;1.0
8120;5144;Directed;12621;;;1.0;2.0
8101;806;Directed;12622;;;2.0;2.0
17096;5198;Directed;12623;;;1.0;2.0
1310;1307;Directed;12624;;;2.0;2.0
5021;86;Directed;12625;;;1.0;2.0
3179;3059;Directed;12626;;;1.0;2.0
3336;3632;Directed;12627;;;2.0;1.0
1757;3625;Directed;12628;;;1.0;2.0
1757;3624;Directed;12629;;;1.0;1.0
1757;3627;Directed;12630;;;1.0;2.0
6740;6740;Directed;12631;;;1.0;0.0
9906;5198;Directed;12632;;;4.0;1.0
1757;3617;Directed;12633;;;2.0;2.0
19205;15695;Directed;12634;;;1.0;2.0
5198;22966;Directed;12635;;;1.0;2.0
21278;14834;Directed;12636;;;1.0;2.0
1553;112;Directed;12637;;;1.0;2.0
9672;5198;Directed;12638;;;1.0;2.0
13067;8516;Directed;12639;;;1.0;0.0
578;3632;Directed;12640;;;1.0;2.0
1413;3632;Directed;12641;;;1.0;1.0
1310;1310;Directed;12642;;;3.0;0.0
3615;1590;Directed;12643;;;7.0;1.0
20645;13094;Directed;12644;;;1.0;2.0
17366;4108;Directed;12645;;;1.0;2.0
20672;14629;Directed;12646;;;3.0;2.0
17027;5755;Directed;12647;;;1.0;2.0
578;3624;Directed;12648;;;2.0;2.0
19053;3624;Directed;12649;;;3.0;2.0
6330;8363;Directed;12650;;;1.0;2.0
17503;10456;Directed;12651;;;1.0;2.0
1666;1666;Directed;12652;;;1.0;0.0
20752;19015;Directed;12653;;;1.0;0.0
9186;3971;Directed;12654;;;2.0;2.0
4836;3971;Directed;12655;;;1.0;2.0
790;12;Directed;12656;;;3.0;1.0
17171;948;Directed;12657;;;1.0;2.0
6422;6149;Directed;12658;;;1.0;2.0
1822;3632;Directed;12659;;;1.0;2.0
740;1005;Directed;12660;;;2.0;1.0
238;149;Directed;12661;;;1.0;1.0
95;177;Directed;12662;;;1.0;2.0
15255;14970;Directed;12663;;;1.0;2.0
1916;4168;Directed;12664;;;1.0;1.0
1095;3340;Directed;12665;;;1.0;1.0
17118;5198;Directed;12666;;;1.0;2.0
90;3340;Directed;12667;;;3.0;1.0
21222;13338;Directed;12668;;;2.0;2.0
10470;12877;Directed;12669;;;4.0;2.0
6679;3632;Directed;12670;;;1.0;2.0
8788;5144;Directed;12671;;;1.0;2.0
5640;3632;Directed;12672;;;1.0;2.0
16368;18968;Directed;12673;;;1.0;0.0
6576;1306;Directed;12674;;;2.0;1.0
22452;19650;Directed;12675;;;1.0;2.0
67;28;Directed;12676;;;1.0;1.0
4840;5005;Directed;12677;;;1.0;1.0
16371;19507;Directed;12678;;;2.0;2.0
16192;11736;Directed;12679;;;1.0;2.0
16651;4109;Directed;12680;;;1.0;1.0
21467;16371;Directed;12681;;;1.0;0.0
8105;13267;Directed;12682;;;1.0;2.0
6095;5754;Directed;12683;;;1.0;2.0
10294;4747;Directed;12684;;;1.0;1.0
19098;16651;Directed;12685;;;2.0;2.0
9829;10401;Directed;12686;;;1.0;1.0
16651;4101;Directed;12687;;;2.0;1.0
19493;22186;Directed;12688;;;1.0;2.0
9943;11826;Directed;12689;;;2.0;2.0
16651;4108;Directed;12690;;;7.0;1.0
238;166;Directed;12691;;;2.0;1.0
4788;10039;Directed;12692;;;1.0;0.0
8321;9406;Directed;12693;;;1.0;0.0
1839;2961;Directed;12694;;;1.0;2.0
1355;3632;Directed;12695;;;2.0;2.0
15416;69;Directed;12696;;;1.0;2.0
5642;784;Directed;12697;;;1.0;2.0
790;43;Directed;12698;;;2.0;1.0
1757;3632;Directed;12699;;;5.0;1.0
5700;1590;Directed;12700;;;1.0;1.0
1757;3631;Directed;12701;;;2.0;1.0
3813;112;Directed;12702;;;2.0;2.0
948;1136;Directed;12703;;;1.0;1.0
18989;6307;Directed;12704;;;1.0;2.0
22368;19160;Directed;12705;;;1.0;0.0
8014;8517;Directed;12706;;;2.0;1.0
23277;23277;Directed;12707;;;6.0;0.0
3026;6422;Directed;12708;;;1.0;2.0
625;4199;Directed;12709;;;2.0;1.0
3475;4840;Directed;12710;;;2.0;2.0
1590;8952;Directed;12711;;;1.0;2.0
21729;9943;Directed;12712;;;2.0;2.0
9943;11841;Directed;12713;;;44.0;1.0
1795;1590;Directed;12714;;;1.0;2.0
17486;14946;Directed;12715;;;1.0;2.0
20120;16651;Directed;12716;;;1.0;2.0
485;430;Directed;12717;;;1.0;2.0
22555;3553;Directed;12718;;;1.0;2.0
3523;1165;Directed;12719;;;1.0;2.0
67;67;Directed;12720;;;9.0;1.0
12959;9943;Directed;12721;;;4.0;2.0
5276;3336;Directed;12722;;;1.0;2.0
67;57;Directed;12723;;;1.0;1.0
17471;16651;Directed;12724;;;2.0;2.0
4285;4182;Directed;12725;;;1.0;2.0
16963;16299;Directed;12726;;;1.0;2.0
238;184;Directed;12727;;;1.0;1.0
5367;5367;Directed;12728;;;1.0;0.0
16744;16041;Directed;12729;;;1.0;2.0
3983;3983;Directed;12730;;;1.0;0.0
3971;3631;Directed;12731;;;1.0;1.0
14589;5198;Directed;12732;;;1.0;2.0
1813;577;Directed;12733;;;1.0;1.0
1315;166;Directed;12734;;;1.0;2.0
22057;4108;Directed;12735;;;1.0;1.0
3553;9458;Directed;12736;;;1.0;1.0
158;11782;Directed;12737;;;1.0;2.0
389;5922;Directed;12738;;;1.0;1.0
262;307;Directed;12739;;;1.0;2.0
19818;9943;Directed;12740;;;4.0;1.0
16278;9943;Directed;12741;;;1.0;2.0
6443;57;Directed;12742;;;1.0;2.0
15601;4108;Directed;12743;;;2.0;2.0
4206;6;Directed;12744;;;1.0;2.0
3971;3624;Directed;12745;;;2.0;1.0
6563;1590;Directed;12746;;;2.0;1.0
10350;5762;Directed;12747;;;2.0;2.0
1578;4108;Directed;12748;;;1.0;1.0
5198;9910;Directed;12749;;;2.0;1.0
19098;587;Directed;12750;;;1.0;2.0
1086;81;Directed;12751;;;1.0;2.0
20397;948;Directed;12752;;;1.0;2.0
810;20103;Directed;12753;;;1.0;2.0
577;5369;Directed;12754;;;1.0;1.0
8133;9943;Directed;12755;;;1.0;2.0
866;444;Directed;12756;;;1.0;2.0
23306;22392;Directed;12757;;;1.0;0.0
1578;4109;Directed;12758;;;1.0;1.0
20548;3340;Directed;12759;;;1.0;2.0
1553;307;Directed;12760;;;1.0;2.0
5005;3632;Directed;12761;;;4.0;1.0
4833;19118;Directed;12762;;;1.0;2.0
4108;5223;Directed;12763;;;1.0;2.0
152;19614;Directed;12764;;;1.0;1.0
8076;3340;Directed;12765;;;2.0;2.0
14630;3632;Directed;12766;;;3.0;1.0
976;4108;Directed;12767;;;4.0;2.0
3553;13086;Directed;12768;;;2.0;2.0
11702;86;Directed;12769;;;1.0;2.0
3530;3530;Directed;12770;;;1.0;0.0
8511;3340;Directed;12771;;;1.0;2.0
3394;1368;Directed;12772;;;1.0;1.0
4186;1590;Directed;12773;;;1.0;2.0
10022;4109;Directed;12774;;;1.0;2.0
4108;16560;Directed;12775;;;1.0;1.0
16041;10456;Directed;12776;;;5.0;1.0
22324;22324;Directed;12777;;;2.0;0.0
6032;430;Directed;12778;;;1.0;2.0
23312;19099;Directed;12779;;;6.0;2.0
16460;9829;Directed;12780;;;1.0;1.0
17427;2999;Directed;12781;;;2.0;1.0
14564;5144;Directed;12782;;;1.0;2.0
66;1122;Directed;12783;;;1.0;1.0
5860;5762;Directed;12784;;;1.0;2.0
13346;6307;Directed;12785;;;1.0;2.0
16196;14946;Directed;12786;;;1.0;2.0
4116;1070;Directed;12787;;;3.0;2.0
223;4323;Directed;12788;;;1.0;2.0
21837;21857;Directed;12789;;;1.0;0.0
13008;1306;Directed;12790;;;1.0;2.0
13311;5198;Directed;12791;;;1.0;2.0
21649;22409;Directed;12792;;;2.0;0.0
19805;19805;Directed;12793;;;2.0;0.0
1776;57;Directed;12794;;;1.0;2.0
6136;22291;Directed;12795;;;1.0;2.0
4283;3952;Directed;12796;;;1.0;2.0
18788;4747;Directed;12797;;;1.0;2.0
3798;6422;Directed;12798;;;1.0;1.0
14963;6307;Directed;12799;;;1.0;2.0
238;9336;Directed;12800;;;1.0;2.0
724;691;Directed;12801;;;1.0;1.0
6062;19614;Directed;12802;;;1.0;2.0
724;698;Directed;12803;;;2.0;2.0
1200;1590;Directed;12804;;;1.0;2.0
1578;4140;Directed;12805;;;2.0;1.0
6050;3631;Directed;12806;;;1.0;2.0
740;3632;Directed;12807;;;9.0;1.0
21837;21844;Directed;12808;;;1.0;0.0
1757;3703;Directed;12809;;;3.0;1.0
16120;4109;Directed;12810;;;1.0;2.0
16843;5755;Directed;12811;;;1.0;2.0
11675;3703;Directed;12812;;;1.0;2.0
4283;1306;Directed;12813;;;2.0;2.0
9943;21218;Directed;12814;;;1.0;1.0
6340;540;Directed;12815;;;2.0;1.0
6383;6374;Directed;12816;;;1.0;0.0
19004;16651;Directed;12817;;;2.0;2.0
21837;21837;Directed;12818;;;4.0;0.0
10184;16041;Directed;12819;;;1.0;1.0
23469;9943;Directed;12820;;;1.0;2.0
5198;9943;Directed;12821;;;25.0;1.0
1441;4109;Directed;12822;;;1.0;1.0
203;158;Directed;12823;;;2.0;1.0
6087;9943;Directed;12824;;;1.0;2.0
238;115;Directed;12825;;;7.0;1.0
15635;22628;Directed;12826;;;1.0;2.0
238;112;Directed;12827;;;1.0;1.0
3465;3703;Directed;12828;;;1.0;1.0
15272;17508;Directed;12829;;;1.0;2.0
724;673;Directed;12830;;;1.0;1.0
15536;4108;Directed;12831;;;4.0;2.0
4283;3971;Directed;12832;;;2.0;2.0
8835;3553;Directed;12833;;;3.0;1.0
15799;784;Directed;12834;;;2.0;2.0
3119;2938;Directed;12835;;;2.0;1.0
18770;16651;Directed;12836;;;3.0;2.0
3881;460;Directed;12837;;;1.0;1.0
1435;430;Directed;12838;;;1.0;1.0
948;263;Directed;12839;;;1.0;1.0
238;107;Directed;12840;;;4.0;1.0
5198;9932;Directed;12841;;;2.0;2.0
4283;1320;Directed;12842;;;1.0;2.0
17466;17466;Directed;12843;;;1.0;0.0
2958;3632;Directed;12844;;;1.0;2.0
4108;5272;Directed;12845;;;1.0;2.0
1203;2938;Directed;12846;;;1.0;1.0
1432;1210;Directed;12847;;;1.0;2.0
146;28;Directed;12848;;;1.0;1.0
62;238;Directed;12849;;;1.0;1.0
806;460;Directed;12850;;;2.0;1.0
389;3340;Directed;12851;;;7.0;1.0
4795;3624;Directed;12852;;;2.0;1.0
1792;6;Directed;12853;;;2.0;2.0
3218;3059;Directed;12854;;;1.0;2.0
6649;6314;Directed;12855;;;1.0;2.0
14500;5198;Directed;12856;;;2.0;2.0
6728;4747;Directed;12857;;;2.0;2.0
11736;13345;Directed;12858;;;1.0;2.0
177;389;Directed;12859;;;3.0;1.0
146;25;Directed;12860;;;1.0;1.0
6202;4108;Directed;12861;;;3.0;1.0
5144;4947;Directed;12862;;;1.0;2.0
62;231;Directed;12863;;;1.0;1.0
5144;4944;Directed;12864;;;2.0;2.0
13055;4747;Directed;12865;;;1.0;2.0
226;239;Directed;12866;;;1.0;1.0
6523;3340;Directed;12867;;;1.0;2.0
226;233;Directed;12868;;;1.0;2.0
19842;19842;Directed;12869;;;4.0;0.0
810;5198;Directed;12870;;;1.0;1.0
12875;5144;Directed;12871;;;1.0;2.0
4617;8998;Directed;12872;;;1.0;0.0
21519;948;Directed;12873;;;1.0;2.0
19493;10204;Directed;12874;;;1.0;2.0
20613;3340;Directed;12875;;;1.0;2.0
6512;1590;Directed;12876;;;1.0;2.0
5630;806;Directed;12877;;;1.0;2.0
226;226;Directed;12878;;;3.0;1.0
1224;5755;Directed;12879;;;1.0;1.0
22949;5144;Directed;12880;;;1.0;2.0
15010;8682;Directed;12881;;;1.0;0.0
9333;9179;Directed;12882;;;1.0;0.0
203;115;Directed;12883;;;1.0;1.0
12935;3340;Directed;12884;;;4.0;2.0
5642;6;Directed;12885;;;1.0;2.0
6031;3340;Directed;12886;;;1.0;2.0
12970;15182;Directed;12887;;;1.0;0.0
17046;3340;Directed;12888;;;2.0;2.0
62;251;Directed;12889;;;1.0;1.0
806;444;Directed;12890;;;2.0;1.0
6202;6787;Directed;12891;;;1.0;2.0
20386;1590;Directed;12892;;;1.0;2.0
5049;5049;Directed;12893;;;1.0;0.0
389;3336;Directed;12894;;;1.0;1.0
1224;5762;Directed;12895;;;1.0;1.0
20485;12877;Directed;12896;;;1.0;2.0
19264;948;Directed;12897;;;3.0;2.0
13132;13132;Directed;12898;;;1.0;0.0
4497;5694;Directed;12899;;;1.0;2.0
1011;1099;Directed;12900;;;1.0;2.0
9020;8552;Directed;12901;;;1.0;1.0
20232;19493;Directed;12902;;;1.0;2.0
19619;8015;Directed;12903;;;1.0;2.0
9943;21279;Directed;12904;;;3.0;2.0
5706;1427;Directed;12905;;;1.0;2.0
11736;4747;Directed;12906;;;1.0;1.0
21727;17527;Directed;12907;;;1.0;0.0
5144;4971;Directed;12908;;;1.0;1.0
20565;20676;Directed;12909;;;4.0;2.0
3010;3010;Directed;12910;;;2.0;0.0
23667;4108;Directed;12911;;;1.0;2.0
15914;9943;Directed;12912;;;3.0;2.0
6867;18860;Directed;12913;;;1.0;2.0
806;430;Directed;12914;;;1.0;1.0
10144;10273;Directed;12915;;;1.0;0.0
16343;9943;Directed;12916;;;2.0;2.0
3242;115;Directed;12917;;;2.0;2.0
14901;14735;Directed;12918;;;1.0;2.0
5005;3615;Directed;12919;;;13.0;1.0
1005;5762;Directed;12920;;;1.0;1.0
4016;17053;Directed;12921;;;1.0;0.0
13456;6289;Directed;12922;;;1.0;2.0
746;3553;Directed;12923;;;1.0;2.0
597;3900;Directed;12924;;;1.0;0.0
3553;15695;Directed;12925;;;2.0;1.0
10104;3553;Directed;12926;;;7.0;1.0
4965;3824;Directed;12927;;;2.0;2.0
9906;11652;Directed;12928;;;1.0;1.0
152;19650;Directed;12929;;;1.0;1.0
1067;2938;Directed;12930;;;1.0;2.0
15957;34;Directed;12931;;;2.0;2.0
4747;4747;Directed;12932;;;62.0;1.0
23190;23190;Directed;12933;;;2.0;0.0
6061;9099;Directed;12934;;;1.0;1.0
4089;1590;Directed;12935;;;1.0;2.0
8564;13187;Directed;12936;;;1.0;1.0
22384;9943;Directed;12937;;;1.0;2.0
6511;5699;Directed;12938;;;1.0;2.0
14500;5144;Directed;12939;;;2.0;2.0
948;203;Directed;12940;;;1.0;1.0
4199;3615;Directed;12941;;;2.0;1.0
5253;107;Directed;12942;;;1.0;2.0
5005;3624;Directed;12943;;;5.0;1.0
3570;4109;Directed;12944;;;1.0;1.0
3340;13481;Directed;12945;;;1.0;2.0
1224;3118;Directed;12946;;;1.0;1.0
9829;22497;Directed;12947;;;3.0;2.0
15778;9943;Directed;12948;;;1.0;2.0
13013;9829;Directed;12949;;;1.0;2.0
4562;5694;Directed;12950;;;1.0;2.0
20481;231;Directed;12951;;;1.0;2.0
3971;3615;Directed;12952;;;5.0;1.0
883;1709;Directed;12953;;;1.0;2.0
4150;4579;Directed;12954;;;1.0;2.0
13360;13360;Directed;12955;;;1.0;0.0
6772;6511;Directed;12956;;;1.0;2.0
13243;17617;Directed;12957;;;1.0;1.0
19614;20846;Directed;12958;;;1.0;2.0
15338;3340;Directed;12959;;;1.0;2.0
11657;21902;Directed;12960;;;1.0;2.0
4965;3804;Directed;12961;;;1.0;2.0
6850;6511;Directed;12962;;;1.0;2.0
20004;20004;Directed;12963;;;2.0;0.0
19919;4109;Directed;12964;;;1.0;1.0
6136;12877;Directed;12965;;;1.0;1.0
8198;5762;Directed;12966;;;1.0;1.0
3340;13496;Directed;12967;;;2.0;1.0
5049;5005;Directed;12968;;;1.0;2.0
13422;3340;Directed;12969;;;3.0;2.0
655;3971;Directed;12970;;;1.0;2.0
8592;9268;Directed;12971;;;2.0;1.0
8129;3703;Directed;12972;;;2.0;1.0
724;609;Directed;12973;;;1.0;1.0
5611;4747;Directed;12974;;;1.0;2.0
1086;57;Directed;12975;;;3.0;2.0
9268;13276;Directed;12976;;;1.0;2.0
22560;21283;Directed;12977;;;1.0;0.0
10343;5762;Directed;12978;;;1.0;2.0
14702;11841;Directed;12979;;;1.0;2.0
4098;4098;Directed;12980;;;1.0;0.0
18799;18958;Directed;12981;;;1.0;2.0
6043;3631;Directed;12982;;;1.0;1.0
740;15785;Directed;12983;;;1.0;2.0
6228;14552;Directed;12984;;;1.0;1.0
9795;14552;Directed;12985;;;4.0;2.0
3484;1320;Directed;12986;;;1.0;2.0
22976;1136;Directed;12987;;;1.0;2.0
6043;3632;Directed;12988;;;1.0;1.0
3523;3632;Directed;12989;;;5.0;1.0
558;389;Directed;12990;;;3.0;1.0
12877;20977;Directed;12991;;;1.0;1.0
5659;5659;Directed;12992;;;1.0;0.0
13344;14552;Directed;12993;;;1.0;2.0
11780;4108;Directed;12994;;;1.0;2.0
746;3632;Directed;12995;;;1.0;2.0
19223;19223;Directed;12996;;;1.0;0.0
9943;9694;Directed;12997;;;1.0;2.0
9522;9523;Directed;12998;;;1.0;2.0
877;877;Directed;12999;;;3.0;0.0
3918;115;Directed;13000;;;1.0;2.0
5754;19650;Directed;13001;;;1.0;1.0
6412;5144;Directed;13002;;;1.0;2.0
22289;1590;Directed;13003;;;2.0;2.0
4618;4618;Directed;13004;;;1.0;0.0
4579;4971;Directed;13005;;;1.0;1.0
10045;9943;Directed;13006;;;6.0;1.0
15449;14552;Directed;13007;;;3.0;2.0
12877;20962;Directed;13008;;;2.0;2.0
9855;3952;Directed;13009;;;1.0;1.0
17610;18860;Directed;13010;;;1.0;2.0
22027;16299;Directed;13011;;;1.0;2.0
1802;137;Directed;13012;;;1.0;2.0
3918;107;Directed;13013;;;1.0;2.0
69;4695;Directed;13014;;;1.0;2.0
20792;16371;Directed;13015;;;1.0;0.0
177;430;Directed;13016;;;5.0;1.0
3484;1306;Directed;13017;;;1.0;2.0
17502;1578;Directed;13018;;;1.0;2.0
19198;14905;Directed;13019;;;1.0;2.0
6441;6314;Directed;13020;;;1.0;2.0
11746;3340;Directed;13021;;;1.0;2.0
948;3632;Directed;13022;;;3.0;1.0
3141;3460;Directed;13023;;;1.0;1.0
20910;20910;Directed;13024;;;1.0;0.0
18799;18905;Directed;13025;;;1.0;2.0
20610;4747;Directed;13026;;;2.0;2.0
177;444;Directed;13027;;;2.0;1.0
5669;6;Directed;13028;;;1.0;1.0
1374;1122;Directed;13029;;;1.0;2.0
9496;9496;Directed;13030;;;1.0;0.0
1289;43;Directed;13031;;;1.0;1.0
203;21684;Directed;13032;;;1.0;2.0
6228;14587;Directed;13033;;;1.0;1.0
4466;1590;Directed;13034;;;1.0;1.0
10482;4108;Directed;13035;;;1.0;2.0
15907;12877;Directed;13036;;;1.0;2.0
338;5762;Directed;13037;;;1.0;1.0
1693;852;Directed;13038;;;1.0;2.0
1226;1226;Directed;13039;;;4.0;0.0
23459;6124;Directed;13040;;;1.0;2.0
1427;1916;Directed;13041;;;1.0;1.0
22350;22350;Directed;13042;;;2.0;0.0
8161;784;Directed;13043;;;1.0;1.0
948;3615;Directed;13044;;;1.0;1.0
6703;9333;Directed;13045;;;1.0;2.0
1206;1206;Directed;13046;;;2.0;0.0
389;3261;Directed;13047;;;1.0;1.0
8341;5762;Directed;13048;;;1.0;2.0
221;1320;Directed;13049;;;1.0;2.0
6968;13094;Directed;13050;;;1.0;2.0
19493;5198;Directed;13051;;;1.0;1.0
38;203;Directed;13052;;;1.0;1.0
8257;5144;Directed;13053;;;1.0;2.0
8551;6422;Directed;13054;;;1.0;2.0
16866;4108;Directed;13055;;;6.0;1.0
6511;5729;Directed;13056;;;1.0;1.0
90;5871;Directed;13057;;;1.0;2.0
13237;6;Directed;13058;;;1.0;2.0
17201;14946;Directed;13059;;;1.0;2.0
540;6061;Directed;13060;;;7.0;1.0
11807;11807;Directed;13061;;;2.0;0.0
16015;3624;Directed;13062;;;1.0;2.0
1757;1190;Directed;13063;;;1.0;2.0
17064;17064;Directed;13064;;;2.0;0.0
496;948;Directed;13065;;;1.0;2.0
5893;1306;Directed;13066;;;1.0;2.0
806;1320;Directed;13067;;;3.0;1.0
1125;2938;Directed;13068;;;1.0;2.0
13338;5755;Directed;13069;;;1.0;1.0
9402;3971;Directed;13070;;;1.0;2.0
19752;16651;Directed;13071;;;1.0;2.0
2999;8952;Directed;13072;;;1.0;2.0
9860;3553;Directed;13073;;;1.0;2.0
629;9943;Directed;13074;;;1.0;1.0
5535;5198;Directed;13075;;;1.0;2.0
15338;587;Directed;13076;;;1.0;2.0
1265;69;Directed;13077;;;2.0;1.0
5720;21464;Directed;13078;;;1.0;2.0
23113;3340;Directed;13079;;;2.0;2.0
3511;3340;Directed;13080;;;1.0;2.0
23459;16299;Directed;13081;;;1.0;2.0
177;476;Directed;13082;;;1.0;1.0
6452;3340;Directed;13083;;;1.0;2.0
8824;6511;Directed;13084;;;2.0;2.0
389;3247;Directed;13085;;;3.0;1.0
13456;13456;Directed;13086;;;1.0;0.0
3338;23312;Directed;13087;;;1.0;0.0
947;806;Directed;13088;;;1.0;1.0
5893;3971;Directed;13089;;;2.0;2.0
22033;22887;Directed;13090;;;2.0;2.0
9236;9236;Directed;13091;;;2.0;0.0
5874;3632;Directed;13092;;;1.0;2.0
16041;8709;Directed;13093;;;1.0;1.0
3363;69;Directed;13094;;;1.0;2.0
6137;4116;Directed;13095;;;2.0;2.0
11584;1590;Directed;13096;;;1.0;2.0
6307;13094;Directed;13097;;;1.0;1.0
5439;3615;Directed;13098;;;1.0;2.0
460;1306;Directed;13099;;;1.0;1.0
226;307;Directed;13100;;;1.0;1.0
9943;9679;Directed;13101;;;1.0;2.0
13338;5729;Directed;13102;;;1.0;1.0
5439;3632;Directed;13103;;;1.0;2.0
3553;15741;Directed;13104;;;1.0;2.0
62;226;Directed;13105;;;1.0;1.0
14673;12877;Directed;13106;;;1.0;2.0
9344;8804;Directed;13107;;;1.0;2.0
5958;5958;Directed;13108;;;1.0;0.0
6608;3632;Directed;13109;;;1.0;2.0
8711;5762;Directed;13110;;;2.0;2.0
15415;15415;Directed;13111;;;1.0;0.0
6038;1320;Directed;13112;;;1.0;2.0
3338;23303;Directed;13113;;;2.0;0.0
19469;19469;Directed;13114;;;5.0;0.0
806;1306;Directed;13115;;;2.0;1.0
22206;1590;Directed;13116;;;1.0;2.0
15103;9943;Directed;13117;;;2.0;2.0
1005;3053;Directed;13118;;;2.0;1.0
4292;4292;Directed;13119;;;1.0;0.0
1789;3632;Directed;13120;;;1.0;2.0
14893;12877;Directed;13121;;;1.0;2.0
584;1763;Directed;13122;;;1.0;1.0
460;3971;Directed;13123;;;1.0;1.0
1005;3059;Directed;13124;;;1.0;1.0
15819;1590;Directed;13125;;;2.0;2.0
22087;1590;Directed;13126;;;1.0;2.0
8834;5198;Directed;13127;;;1.0;2.0
17474;3703;Directed;13128;;;2.0;2.0
5018;14636;Directed;13129;;;3.0;1.0
6289;5144;Directed;13130;;;4.0;1.0
4524;13338;Directed;13131;;;1.0;2.0
4109;3703;Directed;13132;;;5.0;1.0
9370;6422;Directed;13133;;;1.0;2.0
19925;4833;Directed;13134;;;1.0;2.0
4847;3340;Directed;13135;;;2.0;2.0
8375;8186;Directed;13136;;;1.0;2.0
4671;69;Directed;13137;;;1.0;2.0
1631;2938;Directed;13138;;;1.0;2.0
558;307;Directed;13139;;;1.0;1.0
14756;14756;Directed;13140;;;1.0;0.0
701;542;Directed;13141;;;1.0;2.0
4806;4108;Directed;13142;;;2.0;2.0
16294;6307;Directed;13143;;;1.0;2.0
16350;9943;Directed;13144;;;2.0;2.0
4806;4109;Directed;13145;;;1.0;2.0
107;6784;Directed;13146;;;1.0;2.0
3037;3631;Directed;13147;;;1.0;1.0
3751;1306;Directed;13148;;;1.0;1.0
9914;3624;Directed;13149;;;1.0;2.0
4806;4101;Directed;13150;;;1.0;2.0
22628;13136;Directed;13151;;;1.0;2.0
3037;3615;Directed;13152;;;3.0;1.0
3751;1320;Directed;13153;;;5.0;1.0
148;9124;Directed;13154;;;1.0;1.0
10395;5144;Directed;13155;;;1.0;2.0
740;3553;Directed;13156;;;2.0;1.0
10294;10490;Directed;13157;;;1.0;1.0
16788;11841;Directed;13158;;;1.0;2.0
1517;115;Directed;13159;;;2.0;1.0
107;4112;Directed;13160;;;3.0;2.0
6128;5144;Directed;13161;;;1.0;2.0
510;19423;Directed;13162;;;1.0;2.0
3624;4109;Directed;13163;;;1.0;1.0
3970;3970;Directed;13164;;;6.0;1.0
9524;3703;Directed;13165;;;1.0;2.0
19099;23448;Directed;13166;;;2.0;2.0
4319;4319;Directed;13167;;;1.0;0.0
107;4101;Directed;13168;;;1.0;1.0
16866;6703;Directed;13169;;;1.0;1.0
20736;1590;Directed;13170;;;2.0;2.0
12942;8105;Directed;13171;;;1.0;2.0
3970;1306;Directed;13172;;;2.0;1.0
6683;948;Directed;13173;;;1.0;2.0
13135;10456;Directed;13174;;;1.0;2.0
9926;1306;Directed;13175;;;1.0;2.0
4461;460;Directed;13176;;;1.0;2.0
9268;9155;Directed;13177;;;1.0;2.0
1165;9943;Directed;13178;;;1.0;2.0
3624;4108;Directed;13179;;;15.0;1.0
16214;948;Directed;13180;;;2.0;2.0
3983;1368;Directed;13181;;;1.0;2.0
20243;20243;Directed;13182;;;2.0;0.0
22096;22985;Directed;13183;;;1.0;0.0
460;3932;Directed;13184;;;1.0;2.0
13495;15966;Directed;13185;;;1.0;2.0
17487;3340;Directed;13186;;;1.0;2.0
3523;3674;Directed;13187;;;1.0;2.0
9107;9107;Directed;13188;;;2.0;0.0
66;3703;Directed;13189;;;1.0;1.0
86;8186;Directed;13190;;;2.0;1.0
8812;8804;Directed;13191;;;1.0;2.0
22057;17239;Directed;13192;;;5.0;2.0
3776;1688;Directed;13193;;;1.0;1.0
21282;12877;Directed;13194;;;1.0;2.0
3703;948;Directed;13195;;;5.0;1.0
19412;19650;Directed;13196;;;1.0;2.0
6665;5784;Directed;13197;;;1.0;2.0
6079;460;Directed;13198;;;1.0;2.0
740;13171;Directed;13199;;;5.0;2.0
1584;4821;Directed;13200;;;4.0;1.0
1843;6511;Directed;13201;;;1.0;2.0
15223;8026;Directed;13202;;;1.0;0.0
19832;3624;Directed;13203;;;3.0;2.0
3615;1688;Directed;13204;;;2.0;1.0
8440;8186;Directed;13205;;;1.0;2.0
1584;4829;Directed;13206;;;1.0;2.0
3373;3059;Directed;13207;;;1.0;2.0
3624;6786;Directed;13208;;;3.0;1.0
12877;17368;Directed;13209;;;1.0;2.0
3089;107;Directed;13210;;;1.0;2.0
12877;17365;Directed;13211;;;2.0;2.0
13324;5198;Directed;13212;;;2.0;2.0
16041;6132;Directed;13213;;;1.0;1.0
3530;3624;Directed;13214;;;3.0;2.0
8642;8642;Directed;13215;;;1.0;0.0
5504;3632;Directed;13216;;;2.0;2.0
14667;9943;Directed;13217;;;1.0;2.0
5504;3631;Directed;13218;;;1.0;2.0
15027;14735;Directed;13219;;;1.0;2.0
13411;6307;Directed;13220;;;1.0;2.0
1602;115;Directed;13221;;;1.0;2.0
5640;3776;Directed;13222;;;1.0;2.0
22542;3624;Directed;13223;;;1.0;2.0
9247;8517;Directed;13224;;;3.0;2.0
